1653897300000,30616.53000000,30626.73000000,30615.00000000,30625.04000000,15.23801000,1653897359999,466596.29759970,272,7.65386000,234357.02353620,0
1653897360000,30625.05000000,30625.05000000,30605.14000000,30606.64000000,20.51808000,1653897419999,628144.41937070,265,7.36908000,225612.47344930,0
1653897420000,30606.63000000,30610.24000000,30606.63000000,30610.23000000,16.48877000,1653897479999,504711.39519690,276,8.95466000,274095.20705380,0
1653897480000,30610.23000000,30623.50000000,30610.23000000,30620.03000000,16.49749000,1653897539999,505137.43718940,307,7.35303000,225131.37946790,0
1653897540000,30620.03000000,30620.98000000,30602.94000000,30610.07000000,26.20973000,1653897599999,802278.80027550,326,9.94299000,304342.45749710,0
1653897600000,30610.07000000,30624.99000000,30608.12000000,30615.84000000,16.33321000,1653897659999,500029.05366270,321,8.49281000,259991.70749110,0
1653897660000,30615.85000000,30637.17000000,30615.84000000,30633.20000000,14.51673000,1653897719999,444650.71610390,241,4.92747000,150929.28852340,0
1653897720000,30633.21000000,30639.85000000,30616.06000000,30635.51000000,22.47715000,1653897779999,688457.65038100,373,10.33465000,316535.73019820,0
1653897780000,30635.52000000,30635.52000000,30614.05000000,30618.27000000,17.22621000,1653897839999,527472.10821850,258,8.96612000,274516.50264390,0
1653897840000,30618.26000000,30618.27000000,30614.99000000,30614.99000000,2.80261000,1653897899999,85805.97417750,128,0.80946000,24782.13967460,0
1653897900000,30614.99000000,30624.17000000,30612.03000000,30612.95000000,20.84992000,1653897959999,638332.22786120,271,4.97161000,152205.32332850,0
1653897960000,30612.95000000,30621.13000000,30612.94000000,30621.13000000,7.54791000,1653898019999,231094.83344760,177,2.68834000,82307.51347920,0
1653898020000,30621.12000000,30650.16000000,30620.11000000,30621.63000000,22.52228000,1653898079999,689954.29993360,434,11.12446000,340771.80093340,0
1653898080000,30621.64000000,30623.36000000,30614.05000000,30615.39000000,15.00039000,1653898139999,459265.53738650,284,4.58604000,140412.89896590,0
1653898140000,30615.38000000,30615.39000000,30579.62000000,30579.63000000,40.16889000,1653898199999,1229356.36932210,372,3.63260000,111141.80757130,0
1653898200000,30579.62000000,30581.41000000,30565.01000000,30567.30000000,19.82496000,1653898259999,606097.89548370,358,6.60121000,201813.08843000,0
1653898260000,30567.30000000,30574.95000000,30558.51000000,30573.43000000,11.60940000,1653898319999,354866.36827040,296,4.84586000,148121.22033180,0
1653898320000,30573.44000000,30574.94000000,30567.69000000,30571.85000000,8.50908000,1653898379999,260130.18986700,190,4.02678000,123098.96324860,0
1653898380000,30571.85000000,30571.86000000,30549.84000000,30555.41000000,17.69890000,1653898439999,540834.69807370,329,5.34709000,163371.22638340,0
1653898440000,30555.41000000,30574.94000000,30555.40000000,30572.38000000,23.75074000,1653898499999,725923.30125190,290,17.56209000,536742.70551140,0
1653898500000,30572.38000000,30593.06000000,30572.37000000,30593.06000000,12.21856000,1653898559999,373647.37695420,212,7.99129000,244369.48199340,0
1653898560000,30593.07000000,30617.31000000,30593.06000000,30614.98000000,17.62832000,1653898619999,539635.05204690,339,6.18760000,189405.95881200,0
1653898620000,30614.98000000,30630.98000000,30614.97000000,30630.97000000,9.09031000,1653898679999,278384.59256380,235,4.82327000,147706.10354770,0
1653898680000,30630.97000000,30642.66000000,30627.64000000,30642.66000000,13.44859000,1653898739999,411943.29417870,274,7.85980000,240759.79835980,0
1653898740000,30642.66000000,30650.99000000,30638.61000000,30650.99000000,12.42469000,1653898799999,380768.97728190,213,8.77817000,269025.42973820,0
1653898800000,30650.98000000,30672.82000000,30650.98000000,30656.77000000,24.69841000,1653898859999,757291.44092700,482,14.36777000,440519.70577800,0
1653898860000,30656.77000000,30691.90000000,30656.76000000,30681.73000000,33.99667000,1653898919999,1042966.31965540,592,19.95480000,612142.14642520,0
1653898920000,30681.74000000,30697.63000000,30681.73000000,30693.28000000,15.67145000,1653898979999,480989.71616780,325,5.17120000,158703.64697750,0
1653898980000,30693.00000000,30693.01000000,30680.00000000,30686.67000000,10.63271000,1653899039999,326268.92331520,227,4.56311000,140020.39661790,0
1653899040000,30686.67000000,30686.68000000,30680.49000000,30680.50000000,9.42019000,1653899099999,289041.16192120,343,4.56745000,140136.75315940,0
1653899100000,30680.49000000,30694.84000000,30680.49000000,30690.84000000,7.12031000,1653899159999,218512.80494590,190,4.91653000,150872.58594170,0
1653899160000,30690.85000000,30690.85000000,30681.00000000,30685.95000000,12.21082000,1653899219999,374700.20970850,207,3.64437000,111823.09557950,0
1653899220000,30685.95000000,30708.02000000,30685.95000000,30697.02000000,35.67450000,1653899279999,1095148.60424910,384,32.15331000,987038.07353370,0
1653899280000,30697.01000000,30708.90000000,30689.37000000,30690.28000000,11.92791000,1653899339999,366163.90886910,246,4.91307000,150825.38933490,0
